GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,mua_type,TimeFrame,GeoVintage,Layer_Source,facility_provider_number,facility_name,facility_subcategory,address,total_beds,certified_beds,rural_status,ph_num,full_time_physicians,full_time_physician_assis,nurse_practitioners,other_full_time_personnel,hhs_region,facility_category,Point_Source,Location,ZipCode_long,Zipcode,Population,City,State,Hospital_Cost,CountyCode
Census Tract,39035119100,OH,39035119100,39035119100,Not an MUA or MUP,2024,2010,HRSA,369807,UNIVERSITY HOSPITALS CASE MEDICAL CENTER,Transplant Hospitals,"11100 Euclid Ave, Cleveland, OH 44106-1716",0,0,No,216-844-1000,0,0,0,0,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),44106-1716,44106,3322,Cleveland,OH,10223354800,39035
Census Tract,39035119300,OH,39035119300,39035119300,Not an MUA or MUP,2024,2010,HRSA,363304,CLEVELAND CLINIC CHILDREN'S HOSPITAL FOR REHAB,Childrens,"2801 Martin Luther King Jr Dr, Cleveland, OH 44104-3815",52,52,No,216-448-6400,2.75,0,0,96.5,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),44104-3815,44104,3322,Cleveland,OH,10223354800,39035
Census Tract,39035119401,OH,39035119401,39035119401,Not an MUA or MUP,2024,2010,HRSA,362026,SELECT SPECIALTY HOSPITAL- CLEVELAND FAIRHILL,Long Term,"11900 Fairhill Rd, Cleveland, OH 44120-1062",119,119,No,216-983-8012,1,0,0,95,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),44120-1062,44120,3322,Cleveland,OH,10223354800,39035
Census Tract,39035173107,OH,39035173107,39035173107,Not an MUA or MUP,2024,2010,HRSA,360155,SOUTHWEST GENERAL HEALTH CENTER,Short Term,"18697 Bagley Rd, Cleveland, OH 44130-3417",346,346,No,440-816-4012,24,5,2.5,1185.75,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),44130-3417,44130,3322,Cleveland,OH,10223354800,39035
Census Tract,39153534000,OH,39153534000,39153534000,Not an MUA or MUP,2024,2010,HRSA,364059,ASSURANCE HEALTH HUDSON LLC,Psychiatric,"6260 Hudson Crossing Pkwy, Hudson, OH 44236-4347",23,23,No,330-208-9317,1,0,1,42,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),44236-4347,44236,3322,Hudson,OH,4431194700,39153
Census Tract,39035113101,OH,39035113101,39035113101,Medically Underserved Area,2024,2010,HRSA,360180,CLEVELAND CLINIC,Short Term,"9500 Euclid Ave, Cleveland, OH 44195-0001",1267,1267,No,216-952-9829,2130.25,184.25,203.5,15953.25,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),44195-0001,44195,3322,Cleveland,OH,10223354800,39035
Census Tract,39035113101,OH,39035113101,39035113101,Medically Underserved Area,2024,2010,HRSA,369801,CLEVELAND CLINIC TRANSPLANT CENTER,Transplant Hospitals,"9500 Euclid Ave, Cleveland, OH 44195-0001",0,0,No,216-386-8255,0,0,0,0,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),44195-0001,44195,3322,Cleveland,OH,10223354800,39035
Census Tract,39005970500,OH,39005970500,39005970500,Not an MUA or MUP,2024,2010,HRSA,360002,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER,Short Term,"1025 Center St, Ashland, OH 44805-4011",123,123,Yes,419-289-0491,0,0,0,131.75,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),44805-4011,44805,3322,Ashland,OH,448960200,39005
Census Tract,39035123603,OH,39035123603,39035123603,Not an MUA or MUP,2024,2010,HRSA,360077,FAIRVIEW HOSPITAL,Short Term,"18101 Lorain Ave, Cleveland, OH 44111-5612",468,468,No,216-476-7000,75,25,15,1050,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),44111-5612,44111,3322,Cleveland,OH,10223354800,39035
Census Tract,39035177608,OH,39035177608,39035177608,Not an MUA or MUP,2024,2010,HRSA,360041,PARMA COMMUNITY GENERAL HOSPITAL,Short Term,"7007 Powers Blvd, Cleveland, OH 44129-5437",309,309,No,440-743-3000,4,6.5,0,1230.25,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),44129-5437,44129,3322,Cleveland,OH,10223354800,39035
Census Tract,39063001000,OH,39063001000,39063001000,Not an MUA or MUP,2024,2010,HRSA,360095,BLANCHARD VALLEY HOSPITAL,Short Term,"1900 S Main St, Findlay, OH 45840-1214",239,239,Yes,419-423-4500,0,0,0,297,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),45840-1214,45840,3322,Findlay,OH,622043800,39063
Census Tract,39153532301,OH,39153532301,39153532301,Not an MUA or MUP,2024,2010,HRSA,360351,CRYSTAL CLINIC ORTHOPAEDIC CENTER,Short Term,"3557 Embassy Pkwy, Akron, OH 44333-8358",94,94,No,330-670-1005,0,0,0,327,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),44333-8358,44333,3322,Akron,OH,4431194700,39153
Census Tract,39035131102,OH,39035131102,39035131102,Not an MUA or MUP,2024,2010,HRSA,360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,Short Term,"3999 Richmond Rd, Beachwood, OH 44122-6046",144,144,No,216-593-5511,1,8,1,294.27,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),44122-6046,44122,3322,Beachwood,OH,10223354800,39035
Census Tract,39035131102,OH,39035131102,39035131102,Not an MUA or MUP,2024,2010,HRSA,360367,LAKE HEALTH BEACHWOOD MEDICAL CENTER,Short Term,"25501 Chagrin Blvd, Beachwood, OH 44122-5603",24,24,No,216-545-4800,0,0,0,0,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),44122-5603,44122,3322,Beachwood,OH,10223354800,39035
Census Tract,39035131102,OH,39035131102,39035131102,Not an MUA or MUP,2024,2010,HRSA,363036,UNIVERSITY HOSPITALS REHABILITATION HOSPITAL,Rehabilitation,"23333 Harvard Rd, Beachwood, OH 44122-6232",50,50,No,216-593-2200,0,0,0,17.8,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),44122-6232,44122,3322,Beachwood,OH,10223354800,39035
Census Tract,39035187106,OH,39035187106,39035187106,Not an MUA or MUP,2024,2010,HRSA,364067,BLUESTONE CHILD & ADOLESCENT PSYCHIATRIC HOSPITAL,Psychiatric,"2575 S Belvoir Blvd, University Heights, OH 44118-4621",12,12,No,216-932-2800,1,0,0,14,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),44118-4621,44118,3322,University Heights,OH,10223354800,39035
Census Tract,39035188103,OH,39035188103,39035188103,Not an MUA or MUP,2024,2010,HRSA,360144,SOUTH POINTE HOSPITAL,Short Term,"20000 Harvard Ave, Warrensville Heights, OH 44122-6805",180,180,No,216-491-6000,1,6.25,0,380,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),44122-6805,44122,3322,Warrensville Heights,OH,10223354800,39035
Census Tract,39035188106,OH,39035188106,39035188106,Not an MUA or MUP,2024,2010,HRSA,362029,REGENCY HOSPITAL OF CLEVELAND EAST,Long Term,"4200 Interchange Corporate Center Rd, Cleveland, OH 44128-5631",142,142,No,216-910-3800,0,0,0,11,Region 5,Hospital,HRSA,United States with inhabited territories (Nation),44128-5631,44128,3322,Cleveland,OH,10223354800,39035
Census Tract,40099790800,OK,40099790800,40099790800,Medically Underserved Area,2024,2010,HRSA,371328,ARBUCKLE MEMORIAL HOSPITAL AUTHORITY,Critical Access Hospitals,"2011 W Broadway Ave, Sulphur, OK 73086-4221",25,25,Yes,580-622-2161,3,0,3,5,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73086-4221,73086,8,Sulphur,OK,108048700,40099
Census Tract,40133583400,OK,40133583400,40133583400,Medically Underserved Area,2024,2010,HRSA,370229,ALLIANCEHEALTH SEMINOLE,Short Term,"2401 W Wrangler Blvd, Seminole, OK 74868-1917",32,32,Yes,405-303-4000,1.5,0,2,20,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),74868-1917,74868,4,Seminole,OK,168978900,40133
Census Tract,40067371800,OK,40067371800,40067371800,Medically Underserved Area,2024,2010,HRSA,371311,JEFFERSON COUNTY HOSPITAL,Critical Access Hospitals,"INTERSECTION HYWS 81 & 70, Waurika, OK 73573",25,25,Yes,580-228-2344,6,0,0,26,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),", OK 73573",73573,8,Waurika,OK,40051200,40067
Census Tract,40109108519,OK,40109108519,40109108519,Not an MUA or MUP,2024,2010,HRSA,370013,"MERCY HOSPITAL OKLAHOMA CITY, INC",Short Term,"4300 W Memorial Rd, Oklahoma City, OK 73120-8304",385,385,No,405-755-1515,0,5,2,1091,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73120-8304,73120,8,Oklahoma City,OK,5542017300,40109
Census Tract,40109108519,OK,40109108519,40109108519,Not an MUA or MUP,2024,2010,HRSA,370199,"LAKESIDE WOMEN'S HOSPITAL, A MEMBER OF INTEGRIS HE",Short Term,"11200 N Portland Ave, Oklahoma City, OK 73120-5045",23,23,No,405-936-1500,1,0,0,0,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73120-5045,73120,8,Oklahoma City,OK,5542017300,40109
Census Tract,40109108519,OK,40109108519,40109108519,Not an MUA or MUP,2024,2010,HRSA,370215,"OKLAHOMA HEART HOSPITAL, LLC",Short Term,"4050 W Memorial Rd, Oklahoma City, OK 73120-8382",98,98,No,405-608-3200,84,11,24,1147,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73120-8382,73120,8,Oklahoma City,OK,5542017300,40109
Census Tract,40109108519,OK,40109108519,40109108519,Not an MUA or MUP,2024,2010,HRSA,372005,OKC-AMG SPECIALTY HOSPITAL,Long Term,"4300 W Memorial Rd, Oklahoma City, OK 73120-8304",18,18,No,405-936-5822,0,0,0,11,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73120-8304,73120,8,Oklahoma City,OK,5542017300,40109
Census Tract,40109108511,OK,40109108511,40109108511,Not an MUA or MUP,2024,2010,HRSA,370206,OKLAHOMA SPINE HOSPITAL,Short Term,"14101 Parkway Commons Dr, Oklahoma City, OK 73134-6012",25,25,No,405-749-2700,5,3,1,72,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73134-6012,73134,8,Oklahoma City,OK,5542017300,40109
Census Tract,40109108511,OK,40109108511,40109108511,Not an MUA or MUP,2024,2010,HRSA,373033,MERCY REHABILITATION HOSPITAL OKLAHOMA CITY,Rehabilitation,"5401 W Memorial Rd, Oklahoma City, OK 73142-2026",66,66,No,405-384-5250,0,0,0,88,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73142-2026,73142,8,Oklahoma City,OK,5542017300,40109
Census Tract,40109102500,OK,40109102500,40109102500,Medically Underserved Area,2024,2010,HRSA,370037,SSM HEALTH ST ANTHONY HOSPITAL - OKLAHOMA CITY,Short Term,"1000 N Lee Ave, Oklahoma City, OK 73102-1036",686,615,No,405-272-7000,19,15,2,995.2,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73102-1036,73102,8,Oklahoma City,OK,5542017300,40109
Census Tract,40109101600,OK,40109101600,40109101600,Medically Underserved Area,2024,2010,HRSA,372004,PAM HEALTH SPECIALTY HOSPITAL OF OKLAHOMA CITY,Long Term,"1407 N Robinson Ave, Oklahoma City, OK 73103-4823",59,59,No,405-232-8000,0,1,0,0,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73103-4823,73103,8,Oklahoma City,OK,5542017300,40109
Census Tract,40109107218,OK,40109107218,40109107218,Medically Underserved Area,2024,2010,HRSA,370106,INTEGRIS SOUTHWEST MEDICAL CENTER,Short Term,"4401 S Western Ave, Oklahoma City, OK 73109-3413",334,334,No,405-636-7000,2,3,4,52,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73109-3413,73109,8,Oklahoma City,OK,5542017300,40109
Census Tract,40109108008,OK,40109108008,40109108008,Not an MUA or MUP,2024,2010,HRSA,372012,INSPIRE SPECIALTY HOSPITAL,Long Term,"8210 National Ave, Oklahoma City, OK 73110-8518",31,31,No,405-739-0800,0,0,0,22.2,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73110-8518,73110,8,Oklahoma City,OK,5542017300,40109
Census Tract,40109107209,OK,40109107209,40109107209,Not an MUA or MUP,2024,2010,HRSA,370201,SURGICAL HOSPITAL OF OKLAHOMA,Short Term,"100 SE 59th St, Oklahoma City, OK 73129-3616",12,12,No,405-634-9300,1,0,0,38.75,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73129-3616,73129,8,Oklahoma City,OK,5542017300,40109
Census Tract,40109107207,OK,40109107207,40109107207,Not an MUA or MUP,2024,2010,HRSA,370212,OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SP,Short Term,"8100 S Walker Ave, Bldg C, Oklahoma City, OK 73139-9404",6,6,No,405-602-6500,0,0,0,108,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73139-9404,73139,8,Bldg C,Ok,5542017300,40109
Census Tract,40109108007,OK,40109108007,40109108007,Not an MUA or MUP,2024,2010,HRSA,370094,SSM HEALTH ST ANTHONY HOSPITAL - MIDWEST,Short Term,"2825 Parklawn Dr, Oklahoma City, OK 73110-4201",255,255,No,405-610-8790,15,29,27,359,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73110-4201,73110,8,Oklahoma City,OK,5542017300,40109
Census Tract,40105172400,OK,40105172400,40105172400,Medically Underserved Area,2024,2010,HRSA,371305,ASCENSION ST JOHN NOWATA,Critical Access Hospitals,"237 S Locust St, Nowata, OK 74048-3660",25,25,Yes,918-273-3102,10,2,0,13,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),74048-3660,74048,4,Nowata,OK,73512800,40105
Census Tract,40109109201,OK,40109109201,40109109201,Not an MUA or MUP,2024,2010,HRSA,370236,INTEGRIS HEALTH EDMOND HOSPITAL,Short Term,"4801 Integris Pkwy, Edmond, OK 73034-8864",95,95,No,405-657-3000,0,0,0,0,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73034-8864,73034,8,Edmond,OK,5542017300,40109
Census Tract,40109108317,OK,40109108317,40109108317,Not an MUA or MUP,2024,2010,HRSA,370225,"SUMMIT MEDICAL CENTER, LLC",Short Term,"1800 Renaissance Blvd, Edmond, OK 73013-3023",15,15,No,405-359-2400,2,0,0,82,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73013-3023,73013,8,Edmond,OK,5542017300,40109
Census Tract,40109106803,OK,40109106803,40109106803,Medically Underserved Population,2024,2010,HRSA,373303,"THE CHILDREN'S CENTER, INC",Childrens,"6800 NW 39th Expy, Bethany, OK 73008-2513",160,160,No,405-789-6711,16,3,19,381.3,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73008-2513,73008,8,Bethany,OK,5542017300,40109
Census Tract,40109108318,OK,40109108318,40109108318,Not an MUA or MUP,2024,2010,HRSA,374025,"OAKWOOD SPRINGS, LLC",Psychiatric,"13101 Memorial Springs Ct, Oklahoma City, OK 73114-2226",72,72,No,405-438-3000,3,2,2,98,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73114-2226,73114,8,Oklahoma City,OK,5542017300,40109
Census Tract,40109107405,OK,40109107405,40109107405,Not an MUA or MUP,2024,2010,HRSA,370234,"OKLAHOMA HEART HOSPITAL SOUTH, LLC",Short Term,"5200 E I 240 Service Rd, Oklahoma City, OK 73135-2607",44,44,No,405-628-6000,0,2,2,390,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73135-2607,73135,8,Oklahoma City,OK,5542017300,40109
Census Tract,40109103200,OK,40109103200,40109103200,Medically Underserved Area,2024,2010,HRSA,373025,"VALIR REHABILITATION HOSPITAL OF OKC, LLC",Rehabilitation,"700 NW 7th St, Oklahoma City, OK 73102-1212",50,50,No,405-236-3131,0,0,0,91,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73102-1212,73102,8,Oklahoma City,OK,5542017300,40109
Census Tract,40109108301,OK,40109108301,40109108301,Not an MUA or MUP,2024,2010,HRSA,370220,ONECORE HEALTH,Short Term,"100 NE 85th St, Oklahoma City, OK 73114-3916",8,8,No,405-631-3085,0,0,0,0,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73114-3916,73114,8,Oklahoma City,OK,5542017300,40109
Census Tract,40109108301,OK,40109108301,40109108301,Not an MUA or MUP,2024,2010,HRSA,370222,MCBRIDE ORTHOPEDIC HOSPITAL,Short Term,"9600 Broadway Ext, Oklahoma City, OK 73114-7408",68,68,No,405-486-2212,39,23,4,429,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73114-7408,73114,8,Oklahoma City,OK,5542017300,40109
Census Tract,40109108301,OK,40109108301,40109108301,Not an MUA or MUP,2024,2010,HRSA,373038,"OKLAHOMA CITY REHABILITATION HOSPITAL, LLC",Rehabilitation,"10240 Broadway Ext, Oklahoma City, OK 73114-6309",40,40,No,405-900-8850,0,0,0,48,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73114-6309,73114,8,Oklahoma City,OK,5542017300,40109
Census Tract,40129960000,OK,40129960000,40129960000,Medically Underserved Area,2024,2010,HRSA,371303,ROGER MILLS MEMORIAL HOSPITAL,Critical Access Hospitals,"501 S Ll Males Ave, Cheyenne, OK 73628",15,15,Yes,580-497-3336,2,3,2,0,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),", OK 73628",73628,8,Cheyenne,OK,26173600,40129
Census Tract,40107080900,OK,40107080900,40107080900,Medically Underserved Area,2024,2010,HRSA,371333,CREEK NATION COMMUNITY HOSPITAL,Critical Access Hospitals,"1800 E Coplin St, Okemah, OK 74859-4642",25,25,Yes,918-623-1424,0,0,0,65,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),74859-4642,74859,4,Okemah,OK,78570000,40107
Census Tract,40143007411,OK,40143007411,40143007411,Not an MUA or MUP,2024,2010,HRSA,370244,COUNCIL OAK COMPREHENSIVE HEALTHCARE,Short Term,"10109 E 79th St, Tulsa, OK 74133-4564",40,40,No,918-940-7543,2,0,0,62,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),74133-4564,74133,4,Tulsa,OK,4740355100,40143
Census Tract,40143007411,OK,40143007411,40143007411,Not an MUA or MUP,2024,2010,HRSA,373037,TULSA REHABILITATION HOSPITAL LLC,Rehabilitation,"7909 S 101st East Ave, Tulsa, OK 74133-3472",15,15,No,918-820-3499,0,0,0,48,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),74133-3472,74133,4,Tulsa,OK,4740355100,40143
Census Tract,40143007625,OK,40143007625,40143007625,Not an MUA or MUP,2024,2010,HRSA,370210,"OKLAHOMA SURGICAL HOSPITAL, LLC",Short Term,"2408 E 81st St, Ste 300, Tulsa, OK 74137-4215",75,75,No,918-477-5049,0,0,0,285.6,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),74137-4215,74137,4,Ste 300,Tu,4740355100,40143
Census Tract,40143007615,OK,40143007615,40143007615,Not an MUA or MUP,2024,2010,HRSA,370091,"SAINT FRANCIS HOSPITAL, INC",Short Term,"6161 S Yale Ave, Tulsa, OK 74136-1902",1088,1088,No,918-494-2200,0,9,21.4,3117.2,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),74136-1902,74136,4,Tulsa,OK,4740355100,40143
Census Tract,40143007615,OK,40143007615,40143007615,Not an MUA or MUP,2024,2010,HRSA,374020,"LAUREATE PSYCHIATRIC CLINIC AND HOSPITAL, INC",Psychiatric,"6655 S Yale Ave, Tulsa, OK 74136-3326",90,90,No,918-481-4000,18,2,6,267.4,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),74136-3326,74136,4,Tulsa,OK,4740355100,40143
Census Tract,40143007309,OK,40143007309,40143007309,Medically Underserved Area,2024,2010,HRSA,374012,"BROOKHAVEN HOSPITAL, LLC",Psychiatric,"201 S Garnett Rd, Tulsa, OK 74128-1805",64,64,No,918-438-4257,2,0,1,0,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),74128-1805,74128,4,Tulsa,OK,4740355100,40143
Census Tract,40085094100,OK,40085094100,40085094100,Medically Underserved Area,2024,2010,HRSA,371306,MERCY HEALTH LOVE COUNTY,Critical Access Hospitals,"300 Wanda St, Marietta, OK 73448-1200",25,25,Yes,580-276-3347,4,6,0,40,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73448-1200,73448,8,Marietta,OK,78405400,40085
Census Tract,40007951800,OK,40007951800,40007951800,Not an MUA or MUP,2024,2010,HRSA,371322,BEAVER COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,"212 E 8th St, Beaver, OK 73932-3184",24,24,Yes,580-625-4551,0,0,4,0,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),73932-3184,73932,8,Beaver,OK,39300700,40007
Census Tract,40143003300,OK,40143003300,40143003300,Not an MUA or MUP,2024,2010,HRSA,370114,ASCENSION ST JOHN MEDICAL CENTER,Short Term,"1923 S Utica Ave, Tulsa, OK 74104-6520",703,675,No,918-744-3131,0,0,0,58,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),74104-6520,74104,4,Tulsa,OK,4740355100,40143
Census Tract,40143003300,OK,40143003300,40143003300,Not an MUA or MUP,2024,2010,HRSA,379804,ST JOHN MEDICAL CENTER-TRANSPLANT,Transplant Hospitals,"1923 S Utica Ave, Tulsa, OK 74104-6520",0,0,No,918-744-3537,0,0,0,0,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),74104-6520,74104,4,Tulsa,OK,4740355100,40143
Census Tract,40143002500,OK,40143002500,40143002500,Not an MUA or MUP,2024,2010,HRSA,370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,Short Term,"744 W 9th St, Tulsa, OK 74127-9907",195,195,No,918-599-1000,11.1,0,3.6,452.9,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),74127-9907,74127,4,Tulsa,OK,4740355100,40143
